Reported Date,Total Dead and Missing,Location Coordinates
"July 31, 2016",1,"21.397223767726, 10.630494125000"
"July 31, 2016",10,"23.690202271552, 12.410279281250"
"July 30, 2016",9,"30.346091300000, 33.951638600000"
"July 30, 2016",1,"31.783867000000, -106.571014200000"
"July 29, 2016",1,"27.133490800000, -103.434484000000"
"July 28, 2016",1,"28.637673500000, -100.528216300000"
"July 27, 2016",1,"27.011605500000, -98.384850300000"
"July 27, 2016",1,"28.422683700000, -100.034449400000"
"July 27, 2016",1,"50.951880300000, 1.833936700000"
"July 26, 2016",1,"20.137625100000, -101.223131100000"
"July 26, 2016",1,"50.951880300000, 1.833936700000"
"July 26, 2016",1,"31.965203600000, -113.011894500000"
"July 26, 2016",1,"31.965203600000, -113.011894500000"
"July 25, 2016",1,"31.965203600000, -113.011894500000"
"July 24, 2016",1,"11.607016900000, -86.305180500000"
"July 24, 2016",1,"27.133490800000, -103.434484000000"
"July 23, 2016",1,"20.129511000000, -104.468201400000"
"July 23, 2016",26,"2.344447700000, 103.736565400000"
"July 23, 2016",1,"31.965203600000, -113.011894500000"
"July 22, 2016",10,"35.845001500000, -5.353364800000"
"July 22, 2016",18,"33.416533100000, 16.230191400000"
"July 21, 2016",1,"28.637673500000, -100.528216300000"
"July 21, 2016",1,"31.965203600000, -113.011894500000"
"July 21, 2016",2,"21.807280900000, 31.306553500000"
"July 21, 2016",1,"31.965203600000, -113.011894500000"
"July 20, 2016",3,"15.412068700000, -93.410539900000"
"July 20, 2016",2,"26.370065300000, -80.071335800000"
"July 20, 2016",1,"50.951880300000, 1.833936700000"
"July 20, 2016",0,"18.268156600000, -95.896946100000"
"July 20, 2016",22,"33.416533100000, 16.230191400000"
"July 20, 2016",1,"9.566433300000, 41.384678300000"
"July 20, 2016",1,"8.406657900000, 48.471357700000"
"July 20, 2016",3,"15.501534100000, 32.502556100000"
"July 20, 2016",2,"19.601963500000, 37.174590100000"
"July 20, 2016",1,"29.500153200000, 33.997908800000"
"July 20, 2016",1,"31.965203600000, -113.011894500000"
"July 19, 2016",1,"27.453141600000, -99.614631900000"
"July 19, 2016",1,"33.416533100000, 16.230191400000"
"July 19, 2016",1,"31.965203600000, -113.011894500000"
"July 19, 2016",1,"31.965203600000, -113.011894500000"
"July 19, 2016",4,"19.525259500000, 33.297328800000"
"July 19, 2016",1,"-5.335319300000, 38.545615200000"
"July 18, 2016",1,"24.215586000000, -99.433269900000"
"July 18, 2016",3,"9.520638100000, 45.528888500000"
"July 18, 2016",3,"17.692227100000, 33.976249200000"
"July 17, 2016",1,"8.476128000000, 47.347479800000"
"July 16, 2016",1,"24.215586000000, -99.433269900000"
"July 16, 2016",1,"27.133490800000, -103.434484000000"
"July 16, 2016",1,"31.965203600000, -113.011894500000"
"July 16, 2016",1,"18.008686000000, 33.994809800000"
"July 15, 2016",1,"19.571009700000, -98.170200300000"
"July 15, 2016",1,"27.715588900000, -99.698746100000"
"July 15, 2016",2,"17.318693900000, -100.414005400000"
"July 15, 2016",4,"15.359741600000, 49.706400100000"
"July 15, 2016",1,"31.965203600000, -113.011894500000"
"July 15, 2016",28,"27.715087300000, -99.907901900000"
"July 15, 2016",1,"27.715087300000, -99.907901900000"
"July 14, 2016",1,"28.637673500000, -100.528216300000"
"July 14, 2016",1,"14.820600100000, -92.642827600000"
"July 14, 2016",6,"21.906769500000, 30.822252900000"
"July 14, 2016",2,"17.723668500000, 33.805597800000"
"July 13, 2016",7,"39.189261800000, 26.130606100000"
"July 13, 2016",1,"31.965203600000, -113.011894500000"
"July 12, 2016",1,"50.965429100000, 1.900613000000"
"July 12, 2016",4,"33.593035300000, 13.542852100000"
"July 12, 2016",21,"33.157534600000, 12.941982400000"
"July 12, 2016",1,"31.965203600000, -113.011894500000"
"July 12, 2016",1,"-13.612310800000, 34.419531200000"
"July 12, 2016",5,"21.918833300000, 31.022366500000"
"July 12, 2016",1,"15.642471300000, 32.315402600000"
"July 12, 2016",3,"21.918833300000, 31.022366500000"
"July 11, 2016",1,"14.781980800000, -89.573736200000"
"July 11, 2016",1,"27.453141600000, -99.614852500000"
"July 11, 2016",15,"18.312267600000, -64.929045400000"
"July 11, 2016",1,"31.965203600000, -113.011894500000"
"July 10, 2016",3,"22.421994300000, 113.806475400000"
"July 10, 2016",1,"31.965203600000, -113.011894500000"
"July 09, 2016",1,"19.551088600000, -71.713081800000"
"July 09, 2016",4,"15.642471300000, 32.315402600000"
"July 09, 2016",2,"17.692227100000, 33.976249200000"
"July 09, 2016",3,"15.500134100000, 32.514402400000"
"July 09, 2016",1,"31.965203600000, -113.011894500000"
"July 09, 2016",1,"31.965203600000, -113.011894500000"
"July 08, 2016",1,"26.940382100000, -97.918176800000"
"July 08, 2016",1,"26.376354000000, -98.383347700000"
"July 08, 2016",1,"35.879984700000, -5.368993200000"
"July 08, 2016",1,"33.018405400000, -117.398868900000"
"July 07, 2016",2,"18.008686000000, 33.994809800000"
"July 06, 2016",1,"31.965203600000, -113.011894500000"
"July 06, 2016",1,"15.111552600000, 36.230819000000"
"July 06, 2016",1,"21.906769500000, 30.822252900000"
"July 05, 2016",1,"24.215586000000, -99.433269900000"
"July 05, 2016",1,"31.965203600000, -113.011894500000"
"July 04, 2016",1,"50.972636000000, 1.890741500000"
"July 04, 2016",1,"14.002620800000, 48.347420900000"
"July 04, 2016",1,"31.965203600000, -113.011894500000"
"July 04, 2016",1,"31.965203600000, -113.011894500000"
"July 02, 2016",17,"35.102507300000, 12.135376000000"
"July 02, 2016",1,"31.800317800000, -112.418329000000"
"July 02, 2016",2,"15.500134100000, 32.514402400000"
"July 01, 2016",1,"28.422683700000, -100.034449400000"
"July 01, 2016",1,"27.066317100000, 14.333614500000"
"July 01, 2016",3,"27.066317100000, 14.333614500000"
"July 01, 2016",1,"27.066317100000, 14.333614500000"
"July 01, 2016",1,"27.066317100000, 14.333614500000"
"July 01, 2016",1,"27.066317100000, 14.333614500000"
"July 01, 2016",3,"27.066317100000, 14.333614500000"
"July 01, 2016",1,"27.066317100000, 14.333614500000"
"July 01, 2016",1,"27.066317100000, 14.333614500000"
"July 01, 2016",2,"32.770354400000, 12.376176000000"
"July 01, 2016",1,"32.770354400000, 12.376176000000"
"July 01, 2016",1,"27.349939100000, 9.736672900000"
"July 01, 2016",1,"27.066317100000, 14.333614500000"
"June 30, 2016",10,"37.093073700000, 11.861018900000"
"June 30, 2016",3,"19.526262364753, 27.405136000000"
"June 30, 2016",1,"32.781101600000, 12.449522100000"
"June 30, 2016",15,"19.704557358033, 10.339384456399"
"June 30, 2016",1,"32.864142220478, 13.199578046094"
"June 30, 2016",1,"23.790768722366, 12.849732406250"
"June 30, 2016",3,"32.864142220478, 13.176232098828"
"June 30, 2016",1,"22.848446464814, 12.205285000000"
"June 29, 2016",1,"11.208868000000, -85.615972600000"
"June 29, 2016",1,"31.965203600000, -113.011894500000"
"June 28, 2016",1,"31.965203600000, -113.011894500000"
"June 27, 2016",1,"31.965203600000, -113.011894500000"
"June 26, 2016",1,"37.655757600000, 15.600992900000"
"June 25, 2016",1,"26.041738400000, -98.308436400000"
"June 25, 2016",6,"31.456234200000, 15.457398700000"
"June 24, 2016",17,"40.667939500000, 17.941440100000"
"June 24, 2016",2,"-9.330451300000, 32.746017000000"
"June 24, 2016",1,"31.965203600000, -113.011894500000"
"June 23, 2016",1,"25.480266300000, -100.976337900000"
"June 23, 2016",1,"32.834477600000, 12.384084800000"
"June 23, 2016",1,"31.965203600000, -113.011894500000"
"June 23, 2016",1,"31.965203600000, -113.011894500000"
"June 23, 2016",1,"-14.385050200000, 34.306912300000"
"June 22, 2016",1,"27.133490800000, -103.434484000000"
"June 21, 2016",9,"21.906769500000, 30.822252900000"
"June 20, 2016",11,"36.670644100000, 36.478158400000"
"June 20, 2016",1,"9.520638100000, 45.528888500000"
"June 20, 2016",1,"12.994478700000, 36.182405400000"
"June 20, 2016",1,"21.906769500000, 30.822252900000"
"June 20, 2016",3,"17.692227100000, 33.976249200000"
"June 20, 2016",2,"18.008686000000, 33.994809800000"
"June 20, 2016",1,"23.459686000000, 30.665449400000"
"June 20, 2016",5,"19.402255200000, 27.905378900000"
"June 20, 2016",1,"31.965203600000, -113.011894500000"
"June 19, 2016",8,"35.835780300000, 36.318357200000"
"June 19, 2016",1,"28.422683700000, -100.034449400000"
"June 19, 2016",6,"21.906769500000, 30.822252900000"
"June 17, 2016",1,"36.089526300000, 36.316630000000"
"June 17, 2016",1,"27.133490800000, -103.434484000000"
"June 17, 2016",2,"33.941303600000, 12.719495500000"
"June 17, 2016",1,"15.500134100000, 32.514402400000"
"June 17, 2016",11,"23.137270900000, 32.022348400000"
"June 17, 2016",2,"15.919012100000, 35.950809500000"
"June 17, 2016",4,"23.137270900000, 32.022348400000"
"June 16, 2016",1,"19.116579600000, -97.706659200000"
"June 16, 2016",1,"31.965203600000, -113.011894500000"
"June 16, 2016",1,"31.965203600000, -113.011894500000"
"June 15, 2016",19,"-11.949395800000, 28.725666300000"
"June 15, 2016",1,"32.554309300000, -117.051298200000"
"June 15, 2016",1,"28.637673500000, -100.528216300000"
"June 15, 2016",3,"24.215586000000, -99.433269900000"
"June 15, 2016",1,"24.215586000000, -99.433269900000"
"June 15, 2016",3,"15.501534100000, 32.502556100000"
"June 15, 2016",3,"17.692227100000, 33.976249200000"
"June 14, 2016",9,"32.939319900000, 12.084725100000"
"June 14, 2016",1,"9.520638100000, 45.528888500000"
"June 14, 2016",2,"30.543372500000, 31.577752900000"
"June 14, 2016",2,"22.447290200000, 31.490377200000"
"June 13, 2016",1,"17.143296100000, 34.671564300000"
"June 13, 2016",1,"31.965203600000, -113.011894500000"
"June 12, 2016",34,"19.386210800000, 5.732329700000"
"June 12, 2016",3,"36.858588500000, 40.190548900000"
"June 12, 2016",1,"33.941303600000, 12.719495500000"
"June 12, 2016",1,"9.312848600000, 42.100639100000"
"June 11, 2016",1,"9.352104400000, 42.777371200000"
"June 11, 2016",2,"22.390154600000, 31.551211600000"
"June 11, 2016",3,"20.670365400000, 32.634498300000"
"June 11, 2016",1,"19.525259500000, 33.297328800000"
"June 10, 2016",1,"14.533663400000, 28.295766100000"
"June 10, 2016",1,"26.149066500000, -97.690653400000"
"June 10, 2016",1,"31.965203600000, -113.011894500000"
"June 10, 2016",1,"31.965203600000, -113.011894500000"
"June 10, 2016",1,"31.965203600000, -113.011894500000"
"June 10, 2016",1,"31.965203600000, -113.011894500000"
"June 09, 2016",1,"35.975317900000, 36.287796900000"
"June 09, 2016",1,"32.595815200000, -114.669931100000"
"June 09, 2016",2,"33.941303600000, 12.719495500000"
"June 09, 2016",2,"2.478383300000, 44.250866600000"
"June 09, 2016",1,"31.965203600000, -113.011894500000"
"June 09, 2016",1,"31.965203600000, -113.011894500000"
"June 09, 2016",1,"31.965203600000, -113.011894500000"
"June 08, 2016",6,"13.891874500000, 102.093106500000"
"June 08, 2016",1,"15.087491900000, 36.502373500000"
"June 07, 2016",1,"18.097522600000, -67.936674800000"
"June 07, 2016",1,"35.164741700000, -2.953516600000"
"June 07, 2016",1,"50.900457900000, 4.480999900000"
"June 07, 2016",1,"24.215586000000, -99.433269900000"
"June 07, 2016",1,"31.965203600000, -113.011894500000"
"June 07, 2016",1,"31.965203600000, -113.011894500000"
"June 07, 2016",1,"31.965203600000, -113.011894500000"
"June 06, 2016",1,"31.965203600000, -113.011894500000"
"June 04, 2016",1,"18.140439600000, -93.451225600000"
"June 04, 2016",1,"31.965203600000, -113.011894500000"
"June 04, 2016",1,"15.350333700000, 32.437494900000"
"June 04, 2016",2,"12.665565900000, 28.900693700000"
"June 03, 2016",339,"35.344528400000, 25.184769200000"
"June 02, 2016",1,"26.376354000000, -98.383347700000"
"June 02, 2016",3,"29.505621800000, 33.975046100000"
"June 02, 2016",1,"31.965203600000, -113.011894500000"
"June 01, 2016",1,"46.029766500000, 20.022026100000"
"June 01, 2016",1,"27.715588900000, -99.698746100000"
"June 01, 2016",1,"28.422683700000, -100.034449400000"
"June 01, 2016",1,"31.965203600000, -113.011894500000"
"June 01, 2016",3,"27.066317100000, 14.333614500000"
"June 01, 2016",2,"27.349939100000, 9.736672900000"
"June 01, 2016",1,"27.349939100000, 9.736672900000"
"June 01, 2016",1,"27.066317100000, 14.333614500000"
"June 01, 2016",2,"27.066317100000, 14.333614500000"
"June 01, 2016",1,"27.066317100000, 14.333614500000"
"June 01, 2016",1,"27.349939100000, 9.736672900000"
"June 01, 2016",2,"27.066317100000, 14.333614500000"
"May 31, 2016",1,"27.133490800000, -103.434484000000"
"May 31, 2016",1,"31.965203600000, -113.011894500000"
"May 31, 2016",1,"31.965203600000, -113.011894500000"
"May 31, 2016",1,"31.785229700000, -111.585374700000"
"May 31, 2016",1,"31.793516115878, 13.976085057617"
"May 31, 2016",2,"32.780542344739, 12.474927983789"
"May 31, 2016",1,"22.070771304344, 12.300416000000"
"May 31, 2016",1,"32.763028200000, 12.722763289844"
"May 30, 2016",1,"32.665977300000, -115.416305100000"
"May 29, 2016",245,"35.102507300000, 12.135376000000"
"May 29, 2016",1,"18.268156600000, -95.896946100000"
"May 29, 2016",1,"26.376354000000, -98.383347700000"
"May 28, 2016",1,"50.951880300000, 1.833936700000"
"May 28, 2016",1,"36.720702900000, 39.623269500000"
"May 28, 2016",47,"32.770354400000, 12.376176000000"
"May 28, 2016",1,"35.102507300000, 12.135376000000"
"May 27, 2016",1,"28.308444600000, -99.159526900000"
"May 26, 2016",550,"33.050577000000, 12.059376000000"
"May 26, 2016",9,"36.917477600000, 14.514321100000"
"May 26, 2016",1,"36.917477600000, 14.514321100000"
"May 26, 2016",1,"31.965203600000, -113.011894500000"
"May 25, 2016",1,"29.322646000000, -101.005384400000"
"May 25, 2016",10,"25.035524270569, -77.532235810547"
"May 25, 2016",6,"36.917477600000, 14.514321100000"
"May 25, 2016",255,"32.761023100000, 12.699894300000"
"May 25, 2016",0,"32.761023100000, 12.699894300000"
"May 25, 2016",1,"27.133490800000, -103.434484000000"
"May 24, 2016",1,"15.342171100000, -92.685594400000"
"May 24, 2016",1,"36.097529600000, 36.231401700000"
"May 24, 2016",1,"18.268156600000, -95.896946100000"
"May 24, 2016",4,"35.102507300000, 12.135376000000"
"May 23, 2016",1,"31.965203600000, -113.011894500000"
"May 22, 2016",1,"36.663768200000, 36.901371500000"
"May 22, 2016",1,"21.824075900000, 31.260625300000"
"May 22, 2016",1,"19.402255200000, 27.905378900000"
"May 22, 2016",1,"23.459686000000, 30.665449400000"
"May 22, 2016",1,"0.513496700000, 42.068828400000"
"May 22, 2016",1,"27.715588900000, -99.698746100000"
"May 21, 2016",10,"39.991424200000, 9.124229100000"
"May 21, 2016",2,"36.089526300000, 36.316630000000"
"May 21, 2016",3,"21.944176900000, 30.445076800000"
"May 21, 2016",5,"24.746105900000, 32.598688600000"
"May 20, 2016",1,"14.898205500000, -92.334665600000"
"May 20, 2016",1,"14.820600100000, -92.642827600000"
"May 20, 2016",9,"15.501534100000, 32.502556100000"
"May 19, 2016",1,"11.211153000000, -85.612732900000"
"May 19, 2016",45,"35.444132400000, -4.070813700000"
"May 19, 2016",1,"23.248841300000, 19.724216100000"
"May 19, 2016",2,"-9.374176000000, 39.207026500000"
"May 19, 2016",3,"19.525259500000, 33.297328800000"
"May 18, 2016",1,"27.022782200000, -98.541238400000"
"May 18, 2016",1,"9.312848600000, 42.100639100000"
"May 18, 2016",2,"14.031672200000, 35.341772300000"
"May 18, 2016",1,"31.965203600000, -113.011894500000"
"May 17, 2016",1,"36.681792000000, 36.623154000000"
"May 17, 2016",1,"27.961081400000, -110.810304800000"
"May 16, 2016",1,"31.319987900000, 30.338503100000"
"May 16, 2016",1,"31.319987900000, 30.338503100000"
"May 15, 2016",1,"11.208085100000, -85.624957200000"
"May 15, 2016",1,"9.367441300000, -83.705496200000"
"May 15, 2016",1,"30.729316100000, -112.873352600000"
"May 15, 2016",2,"20.730874800000, 30.790269000000"
"May 15, 2016",6,"19.525259500000, 33.297328800000"
"May 15, 2016",2,"23.214508300000, 32.224018200000"
"May 15, 2016",1,"31.965203600000, -113.011894500000"
"May 15, 2016",1,"31.965203600000, -113.011894500000"
"May 14, 2016",1,"19.546410000000, -99.235295500000"
"May 13, 2016",1,"16.474502000000, -93.253481100000"
"May 13, 2016",1,"27.022782200000, -98.541238400000"
"May 13, 2016",1,"33.024950500000, -115.845024500000"
"May 13, 2016",57,"26.391041500000, -16.410136100000"
"May 13, 2016",2,"20.670675600000, 24.074248000000"
"May 12, 2016",1,"35.895384600000, -5.334817200000"
"May 11, 2016",1,"27.022782200000, -98.541238400000"
"May 11, 2016",1,"36.450510200000, 38.951483600000"
"May 11, 2016",20,"26.836882700000, -15.793979100000"
"May 09, 2016",1,"50.951880300000, 1.833936700000"
"May 09, 2016",1,"18.268156600000, -95.896946100000"
"May 09, 2016",1,"36.450510200000, 38.951483600000"
"May 09, 2016",1,"36.737271500000, -4.100630400000"
"May 08, 2016",1,"36.450510200000, 38.951483600000"
"May 06, 2016",1,"27.961669600000, -110.817207100000"
"May 06, 2016",1,"31.965203600000, -113.011894500000"
"May 05, 2016",1,"35.286270300000, -2.950878100000"
"May 03, 2016",1,"24.215586000000, -99.433269900000"
"May 03, 2016",1,"28.637673500000, -100.528216300000"
